segment,uri,start,end,speaker,verification,identification
id11137\TrlTVdfWv4M\00003.wav,Tahj_Mowry/TrlTVdfWv4M,79.3,87.7,Tahj_Mowry,dev,tst
id11137\TrlTVdfWv4M\00005.wav,Tahj_Mowry/TrlTVdfWv4M,143.8,150.0,Tahj_Mowry,dev,tst
id11137\TrlTVdfWv4M\00007.wav,Tahj_Mowry/TrlTVdfWv4M,220.2,227.9,Tahj_Mowry,dev,tst
id11137\TrlTVdfWv4M\00009.wav,Tahj_Mowry/TrlTVdfWv4M,390.0,399.5,Tahj_Mowry,dev,tst
id11137\VxX6VvCXXE4\00004.wav,Tahj_Mowry/VxX6VvCXXE4,207.3,214.2,Tahj_Mowry,dev,trn
id11137\W5OJRFeQeoc\00001.wav,Tahj_Mowry/W5OJRFeQeoc,331.0,339.5,Tahj_Mowry,dev,trn
id11137\W5OJRFeQeoc\00002.wav,Tahj_Mowry/W5OJRFeQeoc,352.8,361.6,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00001.wav,Tahj_Mowry/iGC6hsD1QB0,98.2,110.7,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00002.wav,Tahj_Mowry/iGC6hsD1QB0,111.6,129.3,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00003.wav,Tahj_Mowry/iGC6hsD1QB0,150.6,160.5,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00004.wav,Tahj_Mowry/iGC6hsD1QB0,176.3,188.2,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00006.wav,Tahj_Mowry/iGC6hsD1QB0,220.3,228.2,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00008.wav,Tahj_Mowry/iGC6hsD1QB0,241.4,247.6,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00009.wav,Tahj_Mowry/iGC6hsD1QB0,230.6,236.7,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00010.wav,Tahj_Mowry/iGC6hsD1QB0,250.1,258.8,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00011.wav,Tahj_Mowry/iGC6hsD1QB0,263.2,270.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00012.wav,Tahj_Mowry/iGC6hsD1QB0,301.3,318.6,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00013.wav,Tahj_Mowry/iGC6hsD1QB0,319.2,328.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00014.wav,Tahj_Mowry/iGC6hsD1QB0,333.9,348.4,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00015.wav,Tahj_Mowry/iGC6hsD1QB0,349.6,368.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00019.wav,Tahj_Mowry/iGC6hsD1QB0,445.3,462.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00021.wav,Tahj_Mowry/iGC6hsD1QB0,496.8,504.3,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00024.wav,Tahj_Mowry/iGC6hsD1QB0,543.9,552.8,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00027.wav,Tahj_Mowry/iGC6hsD1QB0,595.4,602.4,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00028.wav,Tahj_Mowry/iGC6hsD1QB0,602.8,621.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00029.wav,Tahj_Mowry/iGC6hsD1QB0,633.0,639.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00031.wav,Tahj_Mowry/iGC6hsD1QB0,651.6,662.3,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00032.wav,Tahj_Mowry/iGC6hsD1QB0,664.1,671.0,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00034.wav,Tahj_Mowry/iGC6hsD1QB0,664.0,701.9,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00036.wav,Tahj_Mowry/iGC6hsD1QB0,718.9,731.4,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00037.wav,Tahj_Mowry/iGC6hsD1QB0,724.3,742.6,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00039.wav,Tahj_Mowry/iGC6hsD1QB0,749.8,756.4,Tahj_Mowry,dev,trn
id11137\iGC6hsD1QB0\00040.wav,Tahj_Mowry/iGC6hsD1QB0,763.1,773.2,Tahj_Mowry,dev,trn
id11137\laIeOsnO0nM\00001.wav,Tahj_Mowry/laIeOsnO0nM,27.9,35.8,Tahj_Mowry,dev,trn
id11137\sqgvX7BoGzo\00001.wav,Tahj_Mowry/sqgvX7BoGzo,23.5,30.2,Tahj_Mowry,dev,dev
id11137\sqgvX7BoGzo\00003.wav,Tahj_Mowry/sqgvX7BoGzo,92.1,105.6,Tahj_Mowry,dev,dev
id11137\sqgvX7BoGzo\00004.wav,Tahj_Mowry/sqgvX7BoGzo,109.4,125.8,Tahj_Mowry,dev,dev
id11137\sqgvX7BoGzo\00005.wav,Tahj_Mowry/sqgvX7BoGzo,142.3,150.2,Tahj_Mowry,dev,dev
id11137\sqgvX7BoGzo\00006.wav,Tahj_Mowry/sqgvX7BoGzo,157.9,164.7,Tahj_Mowry,dev,dev
id11145\C54L2kqxQoA\00002.wav,Tanya_Tate/C54L2kqxQoA,27.5,36.6,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00003.wav,Tanya_Tate/C54L2kqxQoA,36.8,44.2,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00005.wav,Tanya_Tate/C54L2kqxQoA,55.4,69.8,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00006.wav,Tanya_Tate/C54L2kqxQoA,79.9,88.6,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00010.wav,Tanya_Tate/C54L2kqxQoA,140.4,153.0,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00011.wav,Tanya_Tate/C54L2kqxQoA,155.1,162.4,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00012.wav,Tanya_Tate/C54L2kqxQoA,167.7,176.5,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00013.wav,Tanya_Tate/C54L2kqxQoA,186.5,201.2,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00015.wav,Tanya_Tate/C54L2kqxQoA,227.6,235.7,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00016.wav,Tanya_Tate/C54L2kqxQoA,237.5,245.2,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00020.wav,Tanya_Tate/C54L2kqxQoA,305.4,311.9,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00023.wav,Tanya_Tate/C54L2kqxQoA,305.5,311.9,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00024.wav,Tanya_Tate/C54L2kqxQoA,319.9,339.2,Tanya_Tate,dev,trn
id11145\C54L2kqxQoA\00026.wav,Tanya_Tate/C54L2kqxQoA,380.9,396.8,Tanya_Tate,dev,trn
id11145\bYBLERnHu8M\00002.wav,Tanya_Tate/bYBLERnHu8M,109.3,115.4,Tanya_Tate,dev,trn
id11145\ft9zlEAG2R0\00006.wav,Tanya_Tate/ft9zlEAG2R0,144.6,151.5,Tanya_Tate,dev,trn
id11145\ft9zlEAG2R0\00007.wav,Tanya_Tate/ft9zlEAG2R0,170.7,176.9,Tanya_Tate,dev,trn
id11145\ft9zlEAG2R0\00008.wav,Tanya_Tate/ft9zlEAG2R0,178.0,184.9,Tanya_Tate,dev,trn
id11145\ft9zlEAG2R0\00015.wav,Tanya_Tate/ft9zlEAG2R0,307.9,320.4,Tanya_Tate,dev,trn
id11145\kCIeYME0g24\00001.wav,Tanya_Tate/kCIeYME0g24,26.0,32.5,Tanya_Tate,dev,trn
id11145\qYMOwzv4Lpg\00007.wav,Tanya_Tate/qYMOwzv4Lpg,272.3,278.5,Tanya_Tate,dev,tst
id11145\qYMOwzv4Lpg\00008.wav,Tanya_Tate/qYMOwzv4Lpg,296.6,302.9,Tanya_Tate,dev,tst
id11146\1w7tMTZTnvY\00003.wav,Taraji_P._Henson/1w7tMTZTnvY,211.8,221.7,Taraji_P._Henson,dev,trn
id11146\1w7tMTZTnvY\00004.wav,Taraji_P._Henson/1w7tMTZTnvY,253.0,261.5,Taraji_P._Henson,dev,trn
id11146\29EhSZDqzas\00001.wav,Taraji_P._Henson/29EhSZDqzas,13.3,23.9,Taraji_P._Henson,dev,dev
id11146\29EhSZDqzas\00002.wav,Taraji_P._Henson/29EhSZDqzas,26.4,33.8,Taraji_P._Henson,dev,dev
id11146\29EhSZDqzas\00004.wav,Taraji_P._Henson/29EhSZDqzas,82.6,101.2,Taraji_P._Henson,dev,dev
id11146\29EhSZDqzas\00006.wav,Taraji_P._Henson/29EhSZDqzas,153.3,163.1,Taraji_P._Henson,dev,dev
id11146\4SU_971p-e8\00002.wav,Taraji_P._Henson/4SU_971p-e8,462.3,468.6,Taraji_P._Henson,dev,trn
id11146\5dztPBAkzOY\00001.wav,Taraji_P._Henson/5dztPBAkzOY,247.2,253.6,Taraji_P._Henson,dev,trn
id11146\9WIfN_CTZh8\00001.wav,Taraji_P._Henson/9WIfN_CTZh8,93.2,104.0,Taraji_P._Henson,dev,trn
id11146\DowwWvV_roA\00002.wav,Taraji_P._Henson/DowwWvV_roA,23.2,30.0,Taraji_P._Henson,dev,trn
id11146\DowwWvV_roA\00003.wav,Taraji_P._Henson/DowwWvV_roA,68.5,75.9,Taraji_P._Henson,dev,trn
id11146\DowwWvV_roA\00005.wav,Taraji_P._Henson/DowwWvV_roA,141.2,150.6,Taraji_P._Henson,dev,trn
id11146\DowwWvV_roA\00006.wav,Taraji_P._Henson/DowwWvV_roA,166.0,174.8,Taraji_P._Henson,dev,trn
id11146\KLN_2wbZ90U\00001.wav,Taraji_P._Henson/KLN_2wbZ90U,63.9,73.2,Taraji_P._Henson,dev,trn
id11146\KLN_2wbZ90U\00003.wav,Taraji_P._Henson/KLN_2wbZ90U,122.1,128.1,Taraji_P._Henson,dev,trn
id11146\KLN_2wbZ90U\00004.wav,Taraji_P._Henson/KLN_2wbZ90U,142.3,153.8,Taraji_P._Henson,dev,trn
id11146\KLN_2wbZ90U\00006.wav,Taraji_P._Henson/KLN_2wbZ90U,161.8,170.9,Taraji_P._Henson,dev,trn
id11146\KLN_2wbZ90U\00007.wav,Taraji_P._Henson/KLN_2wbZ90U,202.6,209.9,Taraji_P._Henson,dev,trn
id11146\M7iMdeXF06c\00003.wav,Taraji_P._Henson/M7iMdeXF06c,97.0,112.4,Taraji_P._Henson,dev,trn
id11146\M7iMdeXF06c\00004.wav,Taraji_P._Henson/M7iMdeXF06c,112.6,120.9,Taraji_P._Henson,dev,trn
id11146\Vnpz5RZQ6hM\00001.wav,Taraji_P._Henson/Vnpz5RZQ6hM,277.7,285.3,Taraji_P._Henson,dev,trn
id11146\Vnpz5RZQ6hM\00002.wav,Taraji_P._Henson/Vnpz5RZQ6hM,286.5,312.3,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00001.wav,Taraji_P._Henson/aGP6xsaJVOM,29.8,58.4,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00002.wav,Taraji_P._Henson/aGP6xsaJVOM,59.4,68.0,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00003.wav,Taraji_P._Henson/aGP6xsaJVOM,70.2,80.0,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00006.wav,Taraji_P._Henson/aGP6xsaJVOM,134.4,153.3,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00007.wav,Taraji_P._Henson/aGP6xsaJVOM,184.3,198.6,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00009.wav,Taraji_P._Henson/aGP6xsaJVOM,260.8,272.8,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00010.wav,Taraji_P._Henson/aGP6xsaJVOM,292.2,298.3,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00011.wav,Taraji_P._Henson/aGP6xsaJVOM,315.5,322.8,Taraji_P._Henson,dev,trn
id11146\aGP6xsaJVOM\00012.wav,Taraji_P._Henson/aGP6xsaJVOM,302.1,319.3,Taraji_P._Henson,dev,trn
id11146\gbSMtD8tKNA\00001.wav,Taraji_P._Henson/gbSMtD8tKNA,59.2,68.5,Taraji_P._Henson,dev,trn
id11146\gbSMtD8tKNA\00002.wav,Taraji_P._Henson/gbSMtD8tKNA,93.6,102.0,Taraji_P._Henson,dev,trn
id11146\kJIHhVVGYTg\00001.wav,Taraji_P._Henson/kJIHhVVGYTg,27.1,33.1,Taraji_P._Henson,dev,trn
id11146\kJIHhVVGYTg\00002.wav,Taraji_P._Henson/kJIHhVVGYTg,34.1,42.4,Taraji_P._Henson,dev,trn
id11146\kJIHhVVGYTg\00005.wav,Taraji_P._Henson/kJIHhVVGYTg,171.5,178.9,Taraji_P._Henson,dev,trn
id11146\kJIHhVVGYTg\00008.wav,Taraji_P._Henson/kJIHhVVGYTg,231.2,238.8,Taraji_P._Henson,dev,trn
id11146\kJIHhVVGYTg\00011.wav,Taraji_P._Henson/kJIHhVVGYTg,290.2,296.9,Taraji_P._Henson,dev,trn
id11146\kJIHhVVGYTg\00012.wav,Taraji_P._Henson/kJIHhVVGYTg,300.7,312.2,Taraji_P._Henson,dev,trn
id11146\n5O3Ox1TAVs\00001.wav,Taraji_P._Henson/n5O3Ox1TAVs,175.9,199.4,Taraji_P._Henson,dev,trn
id11146\taudM9XrXBI\00002.wav,Taraji_P._Henson/taudM9XrXBI,183.9,191.0,Taraji_P._Henson,dev,tst
id11146\taudM9XrXBI\00006.wav,Taraji_P._Henson/taudM9XrXBI,447.8,453.8,Taraji_P._Henson,dev,tst
id11146\u20EFjukWy0\00004.wav,Taraji_P._Henson/u20EFjukWy0,95.3,102.4,Taraji_P._Henson,dev,trn
id11149\3WnCo_92gDQ\00001.wav,Tatyana_Ali/3WnCo_92gDQ,22.4,30.8,Tatyana_Ali,dev,trn
id11149\7q5ZYM8D_HQ\00001.wav,Tatyana_Ali/7q5ZYM8D_HQ,28.9,35.8,Tatyana_Ali,dev,trn
id11149\PnBL88Vnb10\00002.wav,Tatyana_Ali/PnBL88Vnb10,123.0,130.7,Tatyana_Ali,dev,trn
id11149\PnBL88Vnb10\00003.wav,Tatyana_Ali/PnBL88Vnb10,287.4,296.5,Tatyana_Ali,dev,trn
id11149\PnBL88Vnb10\00005.wav,Tatyana_Ali/PnBL88Vnb10,619.7,627.2,Tatyana_Ali,dev,trn
id11149\PnBL88Vnb10\00006.wav,Tatyana_Ali/PnBL88Vnb10,935.0,942.2,Tatyana_Ali,dev,trn
id11149\PnBL88Vnb10\00007.wav,Tatyana_Ali/PnBL88Vnb10,976.8,985.4,Tatyana_Ali,dev,trn
id11149\Pv3LygSPaPU\00003.wav,Tatyana_Ali/Pv3LygSPaPU,378.5,384.6,Tatyana_Ali,dev,dev
id11149\Pv3LygSPaPU\00004.wav,Tatyana_Ali/Pv3LygSPaPU,431.4,437.4,Tatyana_Ali,dev,dev
id11149\Pv3LygSPaPU\00005.wav,Tatyana_Ali/Pv3LygSPaPU,506.8,514.1,Tatyana_Ali,dev,dev
id11149\R7nAFF1KOYE\00002.wav,Tatyana_Ali/R7nAFF1KOYE,170.9,178.0,Tatyana_Ali,dev,tst
id11149\_Mhd8D1fnEs\00002.wav,Tatyana_Ali/_Mhd8D1fnEs,40.0,46.2,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00001.wav,Tatyana_Ali/dPuUe_XVELQ,23.3,29.6,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00005.wav,Tatyana_Ali/dPuUe_XVELQ,73.8,85.4,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00010.wav,Tatyana_Ali/dPuUe_XVELQ,135.6,142.0,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00011.wav,Tatyana_Ali/dPuUe_XVELQ,147.3,154.0,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00013.wav,Tatyana_Ali/dPuUe_XVELQ,160.5,179.2,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00014.wav,Tatyana_Ali/dPuUe_XVELQ,183.3,192.6,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00015.wav,Tatyana_Ali/dPuUe_XVELQ,224.0,232.4,Tatyana_Ali,dev,trn
id11149\dPuUe_XVELQ\00022.wav,Tatyana_Ali/dPuUe_XVELQ,336.6,345.3,Tatyana_Ali,dev,trn
id11149\qgeFbw3WrTE\00003.wav,Tatyana_Ali/qgeFbw3WrTE,58.5,66.6,Tatyana_Ali,dev,trn
id11149\qgeFbw3WrTE\00005.wav,Tatyana_Ali/qgeFbw3WrTE,95.6,102.5,Tatyana_Ali,dev,trn
id11150\5b5Ucoylais\00002.wav,Tavi_Gevinson/5b5Ucoylais,227.2,234.6,Tavi_Gevinson,dev,trn
id11150\5b5Ucoylais\00003.wav,Tavi_Gevinson/5b5Ucoylais,269.5,278.6,Tavi_Gevinson,dev,trn
id11150\5b5Ucoylais\00004.wav,Tavi_Gevinson/5b5Ucoylais,349.6,356.2,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00001.wav,Tavi_Gevinson/KDyuviEzSAE,8.0,16.6,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00002.wav,Tavi_Gevinson/KDyuviEzSAE,26.8,41.6,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00003.wav,Tavi_Gevinson/KDyuviEzSAE,51.7,60.8,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00005.wav,Tavi_Gevinson/KDyuviEzSAE,82.1,91.6,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00006.wav,Tavi_Gevinson/KDyuviEzSAE,101.6,108.1,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00008.wav,Tavi_Gevinson/KDyuviEzSAE,112.8,120.2,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00009.wav,Tavi_Gevinson/KDyuviEzSAE,122.9,129.3,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00010.wav,Tavi_Gevinson/KDyuviEzSAE,156.4,175.7,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00011.wav,Tavi_Gevinson/KDyuviEzSAE,188.1,199.0,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00012.wav,Tavi_Gevinson/KDyuviEzSAE,199.7,211.8,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00013.wav,Tavi_Gevinson/KDyuviEzSAE,212.5,220.2,Tavi_Gevinson,dev,trn
id11150\KDyuviEzSAE\00014.wav,Tavi_Gevinson/KDyuviEzSAE,220.3,244.2,Tavi_Gevinson,dev,trn
id11150\QTPD0L7ubSU\00001.wav,Tavi_Gevinson/QTPD0L7ubSU,71.6,80.6,Tavi_Gevinson,dev,trn
id11150\QTPD0L7ubSU\00002.wav,Tavi_Gevinson/QTPD0L7ubSU,121.1,127.7,Tavi_Gevinson,dev,trn
id11150\QTPD0L7ubSU\00004.wav,Tavi_Gevinson/QTPD0L7ubSU,205.1,226.5,Tavi_Gevinson,dev,trn
id11150\QTPD0L7ubSU\00005.wav,Tavi_Gevinson/QTPD0L7ubSU,275.4,283.4,Tavi_Gevinson,dev,trn
id11150\QTPD0L7ubSU\00006.wav,Tavi_Gevinson/QTPD0L7ubSU,284.7,291.1,Tavi_Gevinson,dev,trn
id11150\QTPD0L7ubSU\00007.wav,Tavi_Gevinson/QTPD0L7ubSU,294.5,302.8,Tavi_Gevinson,dev,trn
id11150\Vilsk7MH13E\00001.wav,Tavi_Gevinson/Vilsk7MH13E,17.0,23.6,Tavi_Gevinson,dev,trn
id11150\Vilsk7MH13E\00002.wav,Tavi_Gevinson/Vilsk7MH13E,44.0,50.4,Tavi_Gevinson,dev,trn
id11150\Vilsk7MH13E\00003.wav,Tavi_Gevinson/Vilsk7MH13E,81.7,88.4,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00001.wav,Tavi_Gevinson/_gqH11CZpRs,217.7,229.1,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00002.wav,Tavi_Gevinson/_gqH11CZpRs,233.4,246.0,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00004.wav,Tavi_Gevinson/_gqH11CZpRs,700.4,717.8,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00005.wav,Tavi_Gevinson/_gqH11CZpRs,718.4,726.2,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00006.wav,Tavi_Gevinson/_gqH11CZpRs,934.1,945.6,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00007.wav,Tavi_Gevinson/_gqH11CZpRs,945.8,952.4,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00008.wav,Tavi_Gevinson/_gqH11CZpRs,958.3,965.1,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00009.wav,Tavi_Gevinson/_gqH11CZpRs,966.3,973.5,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00010.wav,Tavi_Gevinson/_gqH11CZpRs,1052.5,1061.5,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00011.wav,Tavi_Gevinson/_gqH11CZpRs,1063.1,1071.0,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00012.wav,Tavi_Gevinson/_gqH11CZpRs,1071.7,1078.3,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00014.wav,Tavi_Gevinson/_gqH11CZpRs,1105.2,1116.6,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00015.wav,Tavi_Gevinson/_gqH11CZpRs,1117.0,1124.7,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00017.wav,Tavi_Gevinson/_gqH11CZpRs,1622.7,1632.5,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00018.wav,Tavi_Gevinson/_gqH11CZpRs,1636.8,1644.3,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00019.wav,Tavi_Gevinson/_gqH11CZpRs,1644.7,1652.0,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00020.wav,Tavi_Gevinson/_gqH11CZpRs,1662.6,1669.4,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00022.wav,Tavi_Gevinson/_gqH11CZpRs,1678.8,1701.9,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00024.wav,Tavi_Gevinson/_gqH11CZpRs,2061.0,2080.5,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00025.wav,Tavi_Gevinson/_gqH11CZpRs,2081.8,2092.6,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00026.wav,Tavi_Gevinson/_gqH11CZpRs,2103.0,2110.8,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00027.wav,Tavi_Gevinson/_gqH11CZpRs,2221.8,2228.9,Tavi_Gevinson,dev,trn
id11150\_gqH11CZpRs\00028.wav,Tavi_Gevinson/_gqH11CZpRs,2232.1,2257.0,Tavi_Gevinson,dev,trn
id11150\aI2OC2sFc0U\00003.wav,Tavi_Gevinson/aI2OC2sFc0U,277.0,286.8,Tavi_Gevinson,dev,dev
id11150\aI2OC2sFc0U\00005.wav,Tavi_Gevinson/aI2OC2sFc0U,337.4,344.1,Tavi_Gevinson,dev,dev
id11150\gjFhr6ECQzk\00001.wav,Tavi_Gevinson/gjFhr6ECQzk,17.5,25.0,Tavi_Gevinson,dev,trn
id11150\gjFhr6ECQzk\00002.wav,Tavi_Gevinson/gjFhr6ECQzk,26.0,34.0,Tavi_Gevinson,dev,trn
id11150\gjFhr6ECQzk\00003.wav,Tavi_Gevinson/gjFhr6ECQzk,50.6,56.6,Tavi_Gevinson,dev,trn
id11150\gjFhr6ECQzk\00004.wav,Tavi_Gevinson/gjFhr6ECQzk,67.6,73.9,Tavi_Gevinson,dev,trn
id11150\gjFhr6ECQzk\00005.wav,Tavi_Gevinson/gjFhr6ECQzk,74.7,81.1,Tavi_Gevinson,dev,trn
id11150\gjFhr6ECQzk\00006.wav,Tavi_Gevinson/gjFhr6ECQzk,84.8,91.8,Tavi_Gevinson,dev,trn
id11150\gjFhr6ECQzk\00007.wav,Tavi_Gevinson/gjFhr6ECQzk,115.4,123.9,Tavi_Gevinson,dev,trn
id11150\iEjxS5TwTT0\00002.wav,Tavi_Gevinson/iEjxS5TwTT0,375.9,384.5,Tavi_Gevinson,dev,tst
id11150\iEjxS5TwTT0\00004.wav,Tavi_Gevinson/iEjxS5TwTT0,540.6,547.0,Tavi_Gevinson,dev,tst
id11150\ptxbuldZgI0\00001.wav,Tavi_Gevinson/ptxbuldZgI0,3.6,11.3,Tavi_Gevinson,dev,trn
id11150\ptxbuldZgI0\00004.wav,Tavi_Gevinson/ptxbuldZgI0,78.7,85.2,Tavi_Gevinson,dev,trn
id11150\ptxbuldZgI0\00008.wav,Tavi_Gevinson/ptxbuldZgI0,165.5,172.1,Tavi_Gevinson,dev,trn
id11150\zB6twR-rIKQ\00001.wav,Tavi_Gevinson/zB6twR-rIKQ,94.4,100.4,Tavi_Gevinson,dev,trn
id11150\zB6twR-rIKQ\00004.wav,Tavi_Gevinson/zB6twR-rIKQ,154.6,161.9,Tavi_Gevinson,dev,trn
id11152\5Oa2Y8M5jQc\00002.wav,Taylor_Lautner/5Oa2Y8M5jQc,223.3,238.2,Taylor_Lautner,dev,trn
id11152\83HaBsNrtlE\00002.wav,Taylor_Lautner/83HaBsNrtlE,203.4,210.8,Taylor_Lautner,dev,trn
id11152\83HaBsNrtlE\00003.wav,Taylor_Lautner/83HaBsNrtlE,267.7,275.4,Taylor_Lautner,dev,trn
id11152\9Ks2ZcXjIXw\00001.wav,Taylor_Lautner/9Ks2ZcXjIXw,46.8,61.0,Taylor_Lautner,dev,dev
id11152\9Ks2ZcXjIXw\00003.wav,Taylor_Lautner/9Ks2ZcXjIXw,174.1,180.9,Taylor_Lautner,dev,dev
id11152\DuyC53r0ru8\00001.wav,Taylor_Lautner/DuyC53r0ru8,15.2,24.3,Taylor_Lautner,dev,trn
id11152\DuyC53r0ru8\00002.wav,Taylor_Lautner/DuyC53r0ru8,25.1,33.8,Taylor_Lautner,dev,trn
id11152\DuyC53r0ru8\00004.wav,Taylor_Lautner/DuyC53r0ru8,74.2,80.8,Taylor_Lautner,dev,trn
id11152\DuyC53r0ru8\00005.wav,Taylor_Lautner/DuyC53r0ru8,81.4,94.6,Taylor_Lautner,dev,trn
id11152\DuyC53r0ru8\00007.wav,Taylor_Lautner/DuyC53r0ru8,107.2,128.0,Taylor_Lautner,dev,trn
id11152\DuyC53r0ru8\00008.wav,Taylor_Lautner/DuyC53r0ru8,199.1,213.1,Taylor_Lautner,dev,trn
id11152\DuyC53r0ru8\00009.wav,Taylor_Lautner/DuyC53r0ru8,235.5,253.2,Taylor_Lautner,dev,trn
id11152\IYAzkRRCHkY\00001.wav,Taylor_Lautner/IYAzkRRCHkY,12.2,19.4,Taylor_Lautner,dev,trn
id11152\IYAzkRRCHkY\00005.wav,Taylor_Lautner/IYAzkRRCHkY,91.1,99.9,Taylor_Lautner,dev,trn
id11152\IYAzkRRCHkY\00006.wav,Taylor_Lautner/IYAzkRRCHkY,113.4,119.8,Taylor_Lautner,dev,trn
id11152\IYAzkRRCHkY\00007.wav,Taylor_Lautner/IYAzkRRCHkY,138.3,146.4,Taylor_Lautner,dev,trn
